가맹점 명,주소,데이터기준일자,위도,경도
서부산동물메디컬센터,부산 사상구 낙동대로 786,2026-04-24,35.13072943,128.9720865
나이트폴,부산 금정구 금강로321번길 7,2026-04-24,35.23670434,129.0860333
쭌스후라이드,부산 사하구 윤공단로14번길 53,2026-04-24,35.05726838,128.9697291
쁘띠꼼므,부산 해운대구 해운대로76번길 55,2026-04-24,35.18940757,129.1177813
CS 바라기,부산 해운대구 반여로155번길 60,2026-04-24,35.20680077,129.1231503
덕포식품마트,부산 사상구 사상로 300,2026-04-24,35.17163175,128.9836872
몽땅전자,부산 중구 동영로31번안길 11,2026-04-24,35.10875961,129.0340403
홍유단,부산 사상구 사상로 204,2026-04-24,35.16336689,128.984369
우리동네탁구장,부산 사상구 엄궁로 40,2026-04-24,35.12451952,128.9692413
주식회사 골마켓부산점,부산 남구 유엔로 167,2026-04-24,35.13038728,129.0944902
엔에이202,부산 기장군 정관읍 용수1길 26-1,2026-04-24,35.32954244,129.1736819
라운지233,부산 금정구 금정로233번길 49,2026-04-24,35.24689762,129.0909318
수제반찬전문점 바른찬,부산 수영구 망미로22번길 27,2026-04-24,35.17075228,129.1031334
타이어프로 부암역점,부산 부산진구 신천대로 189,2026-04-24,35.15864762,129.0501027
핀핀(pinpin)살롱,부산 수영구 수영로642번길 78,2026-04-24,35.16249021,129.1184644
데일리팜,부산 부산진구 동평로119번길 31,2026-04-24,35.16758442,129.0420146
버무리떡볶이 부산구평점,부산 사하구 서포로30번길 12,2026-04-24,35.08277786,128.9844917
합천국밥집,부산 남구 용호로 235,2026-04-24,35.11124446,129.1112581
미야헤어,부산 부산진구 가야대로668번길 21,2026-04-24,35.15517391,129.044612
(주)더한우리,부산 연제구 과정로294번가길 26,2026-04-24,35.19027625,129.095162
미니스톱연산PSB점,부산 연제구 반송로 32-19,2026-04-24,35.18726543,129.0850249
동의의료기매장,부산 부산진구 양정로 62,2026-04-24,35.169949,129.0759208
범일E.N.G,부산 동구 범내로9번길 15,2026-04-24,35.14222662,129.0507774
블라썸티,부산 사상구 백양대로 943-25,2026-04-24,35.19072293,128.9902699
고메밀면,부산 금정구 부산대학로50번길 49,2026-04-24,35.23355531,129.0863821
선진씨앤택,부산 해운대구 중동2로 27,2026-04-24,35.16408237,129.1633524
달라만 스튜디오,부산 수영구 장대골로7번길 51,2026-04-24,35.15662691,129.1124883
고래상점커피,부산 연제구 과정로237번길 23,2026-04-24,35.18702198,129.1025238
미술공방,부산 중구 중구로29번길 17-1,2026-04-24,35.10036772,129.0269063
수림식당,부산 부산진구 양지로5번길 51,2026-04-24,35.17167797,129.0709844
속시원한 대구탕 명지점,부산 강서구 명지국제6로220번길 33,2026-04-24,35.09626817,128.9246573
순남시래기 (동아대병원점),부산 서구 대신공원로 27-1,2026-04-24,35.12055818,129.0164394
아모레카운셀러,부산 북구 만덕대로 117,2026-04-24,35.2133299,129.0175828
숙이네식당,"부산 사상구 주례로 139, ( 주례동 )",2026-04-24,35.14581126,129.0013318
뷰티플란트치과의원,부산 남구 수영로 169,2026-04-24,35.1350111,129.0850995
권미헤어,부산 해운대구 윗반송로 80,2026-04-24,35.23091985,129.1575242
둥지갈비,부산 연제구 과정로 269-1,2026-04-24,35.18770766,129.0976203
멘즈노리터,부산 동래구 명장로 139-1,2026-04-24,35.19934085,129.112555
철이네 떡공장,부산 수영구 과정로 48,2026-04-24,35.17553491,129.1076659
올리브,부산 남구 수영로219번길 51,2026-04-24,35.137422,129.0902745
송림장여관,부산 사상구 광장로37번길 46,2026-04-24,35.165029,128.981244
공지아 헤어살롱,부산 남구 수영로219번길 42-8,2026-04-24,35.13688953,129.0906858
부산시설공단_노포화물차공영,부산 부산진구 새싹로 174,2026-04-24,35.17164793,129.0499623
동명포차분식,부산 남구 유엔평화로 113-1,2026-04-24,35.12594026,129.0958856
태후사랑,부산 연제구 쌍미천로84번길 3,2026-04-24,35.18050489,129.0880728
유-아트렉션,부산 서구 구덕로339번길 7,2026-04-24,35.11377879,129.0153571
드론5060 협동조합,부산 해운대구 반여로 120,2026-04-24,35.20208403,129.1241862
총각그릇,부산광역시 동구 진시장로 24,2026-04-24,35.13642339,129.0588362
정셰프하우스,부산 동래구 충렬대로137번길 25-1,2026-04-24,35.20662184,129.0758174
투고베이커리,부산 영도구 태종로100번길 3,2026-04-24,35.09120899,129.0417945
비전케미칼,부산 사상구 모덕로 40,2026-04-24,35.18208225,128.9806461
엔와이(NY),부산 부산진구 자유평화로 7,2026-04-24,35.14169728,129.0606748
네이처빈(NATURE BEAN),부산 강서구 명지국제5로 11,2026-04-24,35.09532818,128.9191753
동방축산 괴정점,부산 사하구 사하로197번길 11,2026-04-24,35.09904682,128.9929684
미지트 (환공방),부산광역시 해운대구 대천로 86,2026-04-24,35.17380745,129.1720866
네일비바(NAIL VIVA),부산 남구 수영로 135,2026-04-24,35.13515927,129.0803027
피플샵(People shop/P+#),부산 부산진구 서전로46번길 30,2026-04-24,35.15641667,129.0647191
예쁜머리만들기,부산 남구 석포로 125,2026-04-24,35.12854635,129.0910966
예인스킨네일,부산 북구 만덕2로44번길 63,2026-04-24,35.21056991,129.0341484
부산청과 중도매인 30번,부산 사상구 농산물시장로 17,2026-04-24,35.12881094,128.9660463
파랑새,부산 연제구 금련로 22-1,2026-04-24,35.17196085,129.0961837
제이모토웍스(jaymotoworks),부산 중구 중앙대로 123-3,2026-04-24,35.10874948,129.0366283
명품물회 송도점,부산 서구 충무대로 130,2026-04-24,35.08197181,129.0255261
고봉민김밥인 당리점,부산 사하구 제석로 57,2026-04-24,35.10577328,128.9745237
렐,부산 중구 광복로55번길 10,2026-04-24,35.09995993,129.030401
날마다대박나는집,부산 금정구 서동로175번길 30,2026-04-24,35.21495782,129.1073229
알로하헤어,부산 중구 책방골목길 9,2026-04-24,35.10370902,129.0263239
준헤어,부산 부산진구 백양관문로 7,2026-04-24,35.16005067,129.0303523
네일샵,부산 북구 백양대로1124번길 83,2026-04-24,35.20128859,129.0039699
(재)아름다운가게 부산사상점,부산 사상구 사상로 240-1,2026-04-24,35.16647164,128.9828002
홍미식당,부산 금정구 오시게로 46-3,2026-04-24,35.22148864,129.0877735
둥지,부산 사하구 감천로 37-1,2026-04-24,35.09120263,128.9969288
나윤피부&바디,부산 부산진구 전포대로275번길 21,2026-04-24,35.16142575,129.0641389
현대스크린골프죤,부산광역시 부산진구 동평로 350,2026-04-24,35.17449371,129.0632415
충렬탁구교실,부산 동래구 명장로20번길 84,2026-04-24,35.20250201,129.1004579
부산요트투어요트오빠,부산 해운대구 마린시티3로 1,2026-04-24,35.15785986,129.1475482
미래도담치과의원,부산 부산진구 가야대로 460,2026-04-24,35.15286705,129.0223353
새론정보시스템,부산 해운대구 재반로125번길 30,2026-04-24,35.19010713,129.1258371
뉴페이스 마트,부산 남구 유엔평화로17번길 77,2026-04-24,35.1335967,129.0964316
빈독,부산 부산진구 동성로39번길 8,2026-04-24,35.15409409,129.0679995
맛집상회,부산 서구 충무대로 30-1,2026-04-24,35.07820176,129.0165025
서정다방,부산 중구 구덕로 63,2026-04-24,35.09768263,129.0289339
이모네삼겹막창,부산 연제구 월드컵대로 117,2026-04-24,35.18467442,129.0821352
불막열삼,부산 북구 만덕대로116번길 27,2026-04-24,35.21187804,129.0178202
화접몽한의원,부산 부산진구 서면로 74,2026-04-24,35.15720307,129.0581298
지니 헤어 (Jini hair),부산 해운대구 재반로242번길 17,2026-04-24,35.1987145,129.1322723
정관장수영역점,부산 수영구 연수로 400,2026-04-24,35.16869597,129.1128531
합동상회,부산 해운대구 수영강변대로 626,2026-04-24,35.21592917,129.1209302
다양상회,부산 사상구 사상로277번길 28,2026-04-24,35.16992455,128.9808748
벽산두배로마트,부산 동래구 중앙대로1473번길 12,2026-04-24,35.21770427,129.0831872
눈꽃,부산 남구 유엔평화로 43,2026-04-24,35.13099966,129.0922872
(주)투어베이,부산 부산진구 서면문화로 27,2026-04-24,35.15943484,129.0555966
광무 토탈스포츠,부산 해운대구 해운대로781번길 23,2026-04-24,35.1703034,129.1736571
한마음약국,부산 동래구 충렬대로 92,2026-04-24,35.20718575,129.0709061
주식회사 월드상사,부산 금정구 중앙대로 1986 (남산동),2026-04-24,35.26150862,129.091909
비스로바,부산 연제구 좌수영로 310,2026-04-24,35.18811561,129.1077428
북컬쳐(국제신도시서점),부산 강서구 명지국제8로 265,2026-04-24,35.09819807,128.9218121
도쿠도쿠,부산 연제구 시청로32번길 24,2026-04-24,35.1825405,129.0745755
지티텍 (GT-TEC),부산 해운대구 좌동순환로 12,2026-04-24,35.16759884,129.1675829
팔복떡집,부산 금정구 동부곡로9번길 28,2026-04-24,35.22695491,129.0932397
아모레카운셀러,부산 부산진구 황령대로 9,2026-04-24,35.14791969,129.0605711
에벤에셀영어교습소,부산 금정구 금강로 477,2026-04-24,35.24992292,129.0876773
지포드디자인,부산 부산진구 백양관문로 7,2026-04-24,35.16005067,129.0303523
정갈한 집밥,부산 금정구 금강로 247-6,2026-04-24,35.23039105,129.0845189
천욱부피부과의원,부산 부산진구 중앙대로 675,2026-04-24,35.15294751,129.0588352
경찬미용실,부산 중구 임소길 29-1,2026-04-24,35.11136077,129.0327716
월드크리닝부산명장점,부산 동래구 명장로64번길 13,2026-04-24,35.2039972,129.1079998
영주네,부산 부산진구 자유평화로 7,2026-04-24,35.14169728,129.0606748
노블레스 카 클린,부산 강서구 대저로155번길 57-11,2026-04-24,35.21751434,128.9696305
삼성영어셀레나 부암영어교습소,부산 부산진구 동평로150번길 14,2026-04-24,35.16546503,129.04545
영월명가 닭개장,부산 해운대구 아랫반송로39번길 26,2026-04-24,35.22442982,129.1503899
사상바보주막,부산 사상구 사상로212번길 26,2026-04-24,35.16441678,128.9852699
정관찜질,부산 기장군 정관읍 정관2로 51-27,2026-04-24,35.33486646,129.1670123
보성상회,부산 동래구 충렬대로108번길 85-3,2026-04-24,35.20303287,129.0736904
이마트24 주례본점,"부산 사상구 가야대로 378 지하1층 (주례동,행복원룸)",2026-04-24,35.15107865,129.013737
한마음정육식당서면점,부산 부산진구 동천로85번길 20,2026-04-24,35.15643014,129.0612299
미래엔영어수학 수영플러스학원,부산 수영구 광서로16번길 37,2026-04-24,35.16589975,129.1131965
카페 미호,부산 연제구 과정로192번길 14,2026-04-24,35.18854603,129.1064877
청학상회,부산 동구 범일로65번길 8,2026-04-24,35.13592461,129.058687
진영전자,부산 부산진구 부전로 196,2026-04-24,35.16375165,129.0624353
조마루뼈다귀문현점,부산 남구 수영로 46-1,2026-04-24,35.13609986,129.072366
조미경헤어,부산 부산진구 당감서로80번길 8,2026-04-24,35.1674445,129.0373262
주식회사 팜팩토리,부산 기장군 일광면 문오성길 469,2026-04-24,35.29689972,129.2606768
진양개발주식회사,부산 사상구 낙동대로 672-42,2026-04-24,35.12314061,128.9665118
(주)송연,부산 기장군 기장읍 차성서로,2026-04-24,35.24069041,129.2103738
클린샷 코퍼레이션 주식회사,부산 금정구 서금로 37-14,2026-04-24,35.2195747,129.1050424
백프로수제돈까스,부산 영도구 동삼로 50,2026-04-24,35.07781698,129.0706964
프롬망고,부산 중구 중구로47번길 24,2026-04-24,35.10230254,129.0266643
마린스크린 골프,부산 해운대구 해운대해변로 154,2026-04-24,35.1581167,129.148523
우리펫살롱,부산 사하구 마하로 13,2026-04-24,35.10168402,128.9811468
바인,부산 사하구 장평로 135,2026-04-24,35.07825444,128.9726702
씨유연산토곡공원점,부산 연제구 고분로236번길 86,2026-04-24,35.18056423,129.1077385
바다횟집,부산 동래구 온천장로125번길 41-7,2026-04-24,35.2228036,129.0832087
미성상사,부산 동구 중앙대로214번길 7-8,2026-04-24,35.11656277,129.0420342
국수야,부산 기장군 일광면 일광로 582-5,2026-04-24,35.29404049,129.2596516
막창스토리,부산 북구  덕천2길,2026-04-24,35.20959811,129.0081429
블랑드블랑,부산 남구 유엔평화로14번길 40,2026-04-24,35.13369318,129.0896273
한아름미용실,부산 동구 고관로 112-1,2026-04-24,35.12866607,129.0465231
수기미인 은영뷰티,부산 부산진구  중앙대로909번길,2026-04-24,35.17213933,129.0693785
씨유기장스카이점,부산 기장군 기장읍 차성로321번길 15,2026-04-24,35.24691116,129.2122594
GS25아스티오피스텔점,부산 동구 중앙대로214번길 7-8,2026-04-24,35.11656277,129.0420342
스마트중고폰,부산 금정구 금정로60번길 46,2026-04-24,35.22928397,129.0886955
향반갈치짜글이,부산 수영구 광안해변로277번길 51,2026-04-24,35.15809815,129.1234518
울진횟집,부산 동래구 온천장로125번길 41-7,2026-04-24,35.2228036,129.0832087
부산오돌족발,부산 남구 동명로152번길 77,2026-04-24,35.11588816,129.1126108
리폼하우스,부산 북구 만덕대로102번길 18,2026-04-24,35.21185755,129.0161571
덕포경북수산,부산 사상구 사상로293번길 28,2026-04-24,35.17142656,128.9813966
리틀팅커벨,부산 금정구 청룡로 29,2026-04-24,35.27537135,129.0895208
노블동물병원,부산광역시 동래구 아시아드대로 160,2026-04-24,35.19866202,129.0654625
스텔라가족상담센터,부산 남구 유엔평화로 111,2026-04-24,35.1262161,129.0958549
착한미용실,부산 사하구 장평로145번길 50,2026-04-24,35.08005779,128.97025
차명희 관리샵,부산 중구 구덕로34번길 3,2026-04-24,35.09822333,129.0319625
해운상회,부산 중구 부평동1가,2026-04-24,35.10215334,129.0272278
봉선생갈비신화,부산 사하구 을숙도대로 736,2026-04-24,35.08532657,128.9860892
아임타이,부산 부산진구 서전로38번길 78,2026-04-24,35.15414293,129.0637892
파스칼영수학원,부산 동구 홍곡로 50,2026-04-24,35.12309802,129.0399773
맥주마루,부산 남구 유엔평화로 38,2026-04-24,35.13161068,129.0919044
엄마곱창전골,부산 동래구 시실로205번길 2,2026-04-24,35.20646013,129.1007016
남광아구찜,부산 남구 석포로 59-2,2026-04-24,35.1238565,129.0870798
등대주차장,부산 수영구 남천바다로33번길 109,2026-04-24,35.15274767,129.1170533
대연당구클럽,부산 남구 수영로 192,2026-04-24,35.13464946,129.0875227
TK바이크샵,부산 동래구 미남로 82,2026-04-24,35.20130305,129.0698666
미니스톱 연산더샵점,부산 연제구 안연로 33,2026-04-24,35.19202678,129.0955342
씨유강서송정점,부산 강서구 녹산산단232로 38-25,2026-04-24,35.08514326,128.840098
노가리앤비어,부산 부산진구 가야대로588번길 10,2026-04-24,35.15417355,129.0358804
디디헤어,부산 서구 구덕로301번길 21,2026-04-24,35.11036138,129.0163037
