servList__estbDate,servList__faclInfId,servList__faclLat,servList__faclLng,servList__faclNm,servList__faclTyCd,servList__lcMnad,servList__salStaDivCd,servList__salStaNm,servList__wfcltDivCd,servList__wfcltId
20110711,20155839575,35.11602276,129.0376409,골드캐슬2,아파트,부산광역시 동구 초량중로43-1,Y,영업,17,2617010100-3-10450002
19980411,20155839576,35.11803169,129.0382446,지방국토관리청,국가 또는 지자체 청사,부산광역시 동구 초량중로67,Y,영업,17,2617010100-1-02960003
20040625,20155839803,35.11829583,129.0391867,새부산정형외과,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 동구 초량중로74,Y,영업,17,2617010100-1-02320003
20190904,20155839804,0,0,가람 원룸,금융업소 등 일반업무시설,부산광역시 동구 초량중로77번길 3,Y,영업,17,2617010100-3-02910003
19980411,20155839805,35.12482313,129.0476215,지하철 부산진역,대피소,부산광역시 동구 충장대로255,Y,영업,17,2617010200-1-11710003
20111226,20155839809,35.12698511,129.0518302,수남문화센터,노인복지시설,부산광역시 동구 충장대로289번길17,Y,영업,17,2617010300-1-11400016
20061117,20155839810,35.12840467,129.0518601,동아원부산공장,공장,부산광역시 동구 충장대로293,Y,영업,17,2617010300-1-11650001
20030219,20155839811,35.12742811,129.0552336,남해지방해양경찰청,국가 또는 지자체 청사,부산광역시 동구 충장대로325,Y,영업,17,2617010300-1-00680889
19980411,20155840040,35.12948701,129.056747,부산지방해양수산청,국가 또는 지자체 청사,부산광역시 동구 충장대로351,Y,영업,17,2617010400-1-11160001
20000129,20155840041,35.12547868,129.0387487,하이츠빌리지,아파트,부산광역시 동구 홍곡남로 22,Y,영업,17,2617010200-3-10430038
19991130,20155840042,35.12443342,129.0400384,천우그린빌라,연립주택,부산광역시 동구 홍곡남로 4,Y,영업,17,2617010200-3-10430053
20030627,20155840046,35.12606264,129.0386417,수정동 하이츠빌리지,연립주택,부산광역시 동구 홍곡남로18번길 23-4,Y,영업,17,2617010200-3-10430021
20010409,20155840047,0,0,아르미나아파트,아파트,부산광역시 동구 홍곡남로50,Y,영업,17,2617010200-3-10480035
20060620,20155840048,0,0,묘음유치원,어린이집,부산광역시 동구 홍곡남로53번길19-6,Y,영업,17,2617010100-1-07540277
19981016,20155840052,0,0,중앙도서관 수정분관,도서관,부산광역시 동구 홍곡로,Y,영업,17,2617010200-1-10320021
20020422,20155840053,35.12158044,129.038982,큰소나무빌라,아파트,부산광역시 동구 홍곡로 18,Y,영업,17,2617010100-3-01100037
20140618,20155840054,35.12219097,129.0393093,동이라메르,아파트,부산광역시 동구 홍곡로 24,Y,영업,17,2617010100-3-01220022
20160613,20155840283,35.12440378,129.0383625,초량 베스티움 센트럴베이,아파트,부산광역시 동구 홍곡로 37,Y,영업,17,2617010100-3-07230000
20120502,20155840284,35.12309802,129.0399773,e편한세상 부산항,아파트,부산광역시 동구 홍곡로 50,Y,영업,17,2617010100-3-12180000
20110817,20155840285,35.12519752,129.0424458,유나 베네스타운,연립주택,부산광역시 동구 홍곡로 72,Y,영업,17,2617010200-3-10140001
20020807,20155840289,35.12551015,129.0424555,태안하버빌,아파트,부산광역시 동구 홍곡로 73,Y,영업,17,2617010200-3-10100001
20170425,20155840290,0,0,베스안하우스 2차,아파트,부산광역시 동구 홍곡로68,Y,영업,17,2617010200-3-10140008
20070212,20155840291,35.12550651,129.0431307,엠엔제이빌딩,금융업소 등 일반업무시설,부산광역시 동구 홍곡로80,Y,영업,17,2617010200-1-10070010
20091112,20155840520,35.1256544,129.0413608,"교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등","교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등",부산광역시 동구 홍곡중로23번길1,Y,영업,17,2617010200-1-10110134
20001128,20155840521,35.12518055,129.0401845,동구노인복지관,노인복지시설,부산광역시 동구 홍곡중로5번길,Y,영업,17,2617010200-1-10110886
20020531,20155840522,35.2185948,129.0841183,온천장 SK HUB olive,아파트,부산광역시 동래구 금강공원로 2,Y,영업,17,2626010800-3-01610001
20020531,20155840526,35.2185948,129.0841183,온천장 SK HUB olive,아파트 부대복리시설,부산광역시 동래구 금강공원로 2,Y,영업,17,2626010800-3-01610001
20090528,20155840527,35.2188075,129.0814621,케이에이치마이우스,금융업소 등 일반업무시설,부산광역시 동래구 금강공원로 27,Y,영업,17,2626010800-3-02100016
20040420,20155840528,35.21917244,129.0810963,온천동 금강요양병원,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 동래구 금강공원로 32,Y,영업,17,2626010800-1-02100008
20150618,20155840532,35.2193201,129.080643,로얄캐슬,아파트,부산광역시 동래구 금강공원로 34-7,Y,영업,17,2626010800-3-02100011
20160617,20155840533,35.21852303,129.0789129,진진빌딩,주차장,부산광역시 동래구 금강공원로 51-1,Y,영업,17,2626010800-1-02080010
19980713,20155840534,0,0,온천치안센터,"파출소, 지구대",부산광역시 동래구 금강공원로 70,Y,영업,17,2626010800-1-02960020
20000919,20155840763,35.22024491,129.0822588,호텔농심,관광숙박시설,부산광역시 동래구 금강공원로20번길 23,Y,영업,17,2626010800-1-01370007
20160425,20155840764,35.21981709,129.0830519,(주)농심 주차빌딩,주차장,부산광역시 동래구 금강공원로20번길 24,Y,영업,17,2626010800-1-01690018
20020218,20155840765,35.22107943,129.0835278,르·메이에르 동래타운,아파트,부산광역시 동래구 금강공원로20번길 46,Y,영업,17,2626010800-3-01520018
20020423,20155840769,35.22043046,129.0816196,목욕장,목욕장,부산광역시 동래구 금강공원로26번길 32,Y,영업,17,2626010800-1-01400008
20140711,20155840770,35.21855322,129.0811619,온천동 산들파르테,아파트,부산광역시 동래구 금강공원로33번길 9,Y,영업,17,2626010800-3-01890020
20150306,20155840771,35.21771075,129.0792368,은우아일레,아파트,부산광역시 동래구 금강로 100,Y,영업,17,2626010800-3-01920006
20010215,20155841000,0,0,A-클래스,금융업소 등 일반업무시설,부산광역시 동래구 금강로 102,Y,영업,17,2626010800-3-01920001
19980411,20155841001,35.21817469,129.0795292,동래온천우체국,우체국,부산광역시 동래구 금강로 106-1 (온천동),Y,영업,17,2626010800-1-01930009
20151127,20155841002,35.21981433,129.080955,주차장,주차장,부산광역시 동래구 금강로 128-11,Y,영업,17,2626010800-1-01350032
20010820,20155841006,35.22113053,129.0808984,금천탕,목욕장,부산광역시 동래구 금강로 140-1,Y,영업,17,2626010800-1-00950038
20070920,20155841007,35.22176743,129.0806489,벽초온천,목욕장,부산광역시 동래구 금강로 145,Y,영업,17,2626010800-1-00840041
20120210,20155841008,0,0,용진스타티스,금융업소 등 일반업무시설,부산광역시 동래구 금강로 148,Y,영업,17,2626010800-3-00940020
20010628,20155841012,35.22269393,129.0810928,정우시티빌,금융업소 등 일반업무시설,부산광역시 동래구 금강로 157,Y,영업,17,2626010800-3-00470003
20020620,20155841013,35.22259293,129.0817413,성완아이렉스,아파트,부산광역시 동래구 금강로 160-1,Y,영업,17,2626010800-3-00460006
20170728,20155841014,35.22307804,129.0816039,온천스마트메디컬센터,의원·치과의원·한의원·조산소·산후조리원,부산광역시 동래구 금강로 164,Y,영업,17,2626010800-3-00450007
20120608,20155841243,35.22299162,129.0817716,해창쁘띠메종,아파트,부산광역시 동래구 금강로 166-10,Y,영업,17,2626010800-3-00450013
20020621,20155841244,35.21342031,129.0744252,효림시티빌,아파트,부산광역시 동래구 금강로 31,Y,영업,17,2626010800-3-04070031
20100610,20155841245,0,0,부산경찰청 제5기동대,국가 또는 지자체 청사,부산광역시 동래구 금강로 35,Y,영업,17,2626010800-1-04070020
20060417,20155841249,0,0,동래 SK VIEW 2차 아파트,아파트,부산광역시 동래구 금강로 48,Y,영업,17,2626010800-3-04230002
20160930,20155841250,0,0,동래 센트럴파크,금융업소 등 일반업무시설,부산광역시 동래구 금강로 63,Y,영업,17,2626010800-3-04350027
20011218,20155841251,35.21570265,129.0785433,라이락원룸,다세대주택,부산광역시 동래구 금강로 76-10,Y,영업,17,2626010800-3-04430009
20170530,20155841480,35.21574986,129.0783964,아늑한집,금융업소 등 일반업무시설,부산광역시 동래구 금강로 76-7,Y,영업,17,2626010800-1-04430008
20070912,20155841481,35.21608989,129.0776869,한국국토정보공사부산울산지역본부,금융업소 등 일반업무시설,부산광역시 동래구 금강로 77,Y,영업,17,2626010800-1-04390002
20130513,20155841482,35.21583738,129.0781542,스카이 젠,금융업소 등 일반업무시설,부산광역시 동래구 금강로 78,Y,영업,17,2626010800-3-04430002
20170724,20155841486,35.21621997,129.0783926,동백그린숲,아파트,부산광역시 동래구 금강로 80-3,Y,영업,17,2626010800-3-04400024
20140821,20155841487,35.21585159,129.0784919,남영아트펠리체,아파트,부산광역시 동래구 금강로 80-8,Y,영업,17,2626010800-3-04400021
20020115,20155841488,35.21643737,129.0779231,목영 해돋이 아파트,아파트,부산광역시 동래구 금강로 81,Y,영업,17,2626010800-3-02000027
20020720,20155841492,35.21726755,129.0789441,세진베스트빌,아파트,부산광역시 동래구 금강로 94-1,Y,영업,17,2626010800-3-01920028
20020323,20155841493,35.21769813,129.0787965,영 오피스텔,금융업소 등 일반업무시설,부산광역시 동래구 금강로 97,Y,영업,17,2626010800-3-01980031
20160926,20155841494,35.2179765,129.0802071,씨티포레,아파트,부산광역시 동래구 금강로106번길 14-1,Y,영업,17,2626010800-3-01930001
20190809,20155841721,35.21795879,129.0799106,태정듀크,금융업소 등 일반업무시설,부산광역시 동래구 금강로106번길 14-6,Y,영업,17,2626010800-3-01930027
20130524,20155841722,35.21777744,129.07995,프라임 빌,다세대주택,부산광역시 동래구 금강로106번길 14-7,Y,영업,17,2626010800-3-01890043
20160222,20155841723,35.21803028,129.0805435,온천동 한진스카이뷰,아파트,부산광역시 동래구 금강로106번길 26,Y,영업,17,2626010800-3-01880002
20181214,20155841727,0,0,아트온-에스,금융업소 등 일반업무시설,부산광역시 동래구 금강로106번길 30,Y,영업,17,2626010800-3-01890031
20160421,20155841728,35.21853131,129.0814665,신화하니엘 더 라임,아파트,부산광역시 동래구 금강로106번길 41,Y,영업,17,2626010800-3-01890018
20150812,20155841729,35.21758624,129.0800167,일성아이앤유2차,아파트,부산광역시 동래구 금강로106번길 8-22,Y,영업,17,2626010800-3-01890042
20170530,20155841951,35.21807785,129.0797001,금강파크뷰,금융업소 등 일반업무시설,부산광역시 동래구 금강로106번길 8-3,Y,영업,17,2626010800-3-01930006
20020121,20155841952,35.21996638,129.0811528,킹모텔,일반숙박시설,부산광역시 동래구 금강로124번길 23-13,Y,영업,17,2626010800-1-01350031
20091230,20155841953,35.21357028,129.0723355,꿈나무어린이집,어린이집,부산광역시 동래구 금강로13번길 24,Y,영업,17,2626010800-1-03930010
20000418,20155841957,35.2133903,129.0739417,수정골든빌,아파트,부산광역시 동래구 금강로25번길 6,Y,영업,17,2626010800-3-04070034
20091006,20155841958,35.21560631,129.0730588,부산전자공업고등학교,고등학교,부산광역시 동래구 금강로59번길 51(온천동),Y,영업,17,2626010800-1-03860001
20020712,20155841959,35.21562112,129.0760109,행복한집,아파트,부산광역시 동래구 금강로61번길 28,Y,영업,17,2626010800-3-03450018
20011227,20155841963,35.21547666,129.0756227,라경유닉스빌라,아파트,부산광역시 동래구 금강로61번길 35,Y,영업,17,2626010800-3-03450022
20140430,20155841964,35.21588904,129.075207,두루빌리지,다세대주택,부산광역시 동래구 금강로61번길 42,Y,영업,17,2626010800-3-03450029
20150415,20155841965,35.217371,129.074528,금샘하이클래스,다세대주택,부산광역시 동래구 금강로61번길 84,Y,영업,17,2626010800-3-03250000
20020502,20155842175,35.21427912,129.0773507,동보스카이힐,아파트,부산광역시 동래구 금강로62번길 10,Y,영업,17,2626010800-3-04250010
20010519,20155842176,35.21472089,129.077659,송백오피스텔,금융업소 등 일반업무시설,부산광역시 동래구 금강로62번길 11,Y,영업,17,2626010800-3-04420004
20020906,20155842177,35.21503853,129.0778117,그린하우스,다세대주택,부산광역시 동래구 금강로62번길 15-11,Y,영업,17,2626010800-3-04430027
20020814,20155842181,35.21502549,129.077989,스카이원룸,다세대주택,부산광역시 동래구 금강로62번길 15-12,Y,영업,17,2626010800-3-04430019
20011204,20155842182,35.21515317,129.0778271,푸른원룸,다세대주택,부산광역시 동래구 금강로62번길 15-13,Y,영업,17,2626010800-3-04430028
20020226,20155842183,35.21513966,129.0780049,이화 하이츠,다세대주택,부산광역시 동래구 금강로62번길 15-14,Y,영업,17,2626010800-3-04430018
20011026,20155842380,35.21527672,129.0778374,금샘원룸,다세대주택,부산광역시 동래구 금강로62번길 15-15,Y,영업,17,2626010800-3-04430029
20010928,20155842381,35.21525484,129.0780302,화성리조텔,다세대주택,부산광역시 동래구 금강로62번길 15-16,Y,영업,17,2626010800-3-04430017
20011017,20155842382,35.21474748,129.0779893,명선미르빌,아파트,부산광역시 동래구 금강로62번길 15-4,Y,영업,17,2626010800-3-04430022
20020814,20155842386,35.21490327,129.0779951,롯데원룸,다세대주택,부산광역시 동래구 금강로62번길 15-8,Y,영업,17,2626010800-3-04430020
20220114,20155842387,35.21438568,129.0783401,태원에스엔지,금융업소 등 일반업무시설,부산광역시 동래구 금강로62번길 20,Y,영업,17,2626010800-1-04780003
20011215,20155842388,35.21463238,129.0784155,금정하이츠,다세대주택,부산광역시 동래구 금강로62번길 23,Y,영업,17,2626010800-3-04440033
20011219,20155842392,35.21461127,129.0785483,청산빌리지,아파트,부산광역시 동래구 금강로62번길 25,Y,영업,17,2626010800-3-04440041
20200730,20155842393,35.21454738,129.0788469,동국 쉐르빌,금융업소 등 일반업무시설,부산광역시 동래구 금강로62번길 31-6,Y,영업,17,2626010800-3-04440037
20170629,20155842394,35.21416633,129.0787184,명륜타운,금융업소 등 일반업무시설,부산광역시 동래구 금강로62번길 34,Y,영업,17,2626010800-3-04750013
20230120,20155842592,35.21625937,129.0772996,타이빈,일반음식점,부산광역시 동래구 금강로73번길 12,Y,영업,17,2626010800-1-04360012
20000926,20155842593,35.21575011,129.0771279,대한예수교장로회 온천교회,종교집회장,부산광역시 동래구 금강로73번길 5,Y,영업,17,2626010800-1-04360008
