철도운영기관,노선명,역명,출구번호,출구별주요시설명
부산교통공사,1호선,자갈치,10,농협 하나로마트 자갈치점
부산교통공사,1호선,남포,1,부산근대역사관
부산교통공사,1호선,남포,1,용두산공원
부산교통공사,1호선,남포,1,부산중구청소년상담복지센터
부산교통공사,1호선,남포,2,남포건어물시장
부산교통공사,1호선,남포,2,자갈치시장
부산교통공사,1호선,남포,3,광복동
부산교통공사,1호선,남포,3,용두산문화의거리
부산교통공사,1호선,중앙,15,스타벅스 부산중앙역점
부산교통공사,1호선,중앙,17,부산광역시중구청
부산교통공사,1호선,중앙,17,중부경찰서
부산교통공사,1호선,부산,1,초량상해거리
부산교통공사,1호선,부산,1,봉레초등학교
부산교통공사,1호선,자갈치,6,부산신용보증재단 중부산지점
부산교통공사,1호선,자갈치,6,오션투헤븐 호텔&스파
부산교통공사,1호선,자갈치,6,자갈치시장
부산교통공사,1호선,부산,1,부산터널
부산교통공사,1호선,부산,1,초량1동 행정복지센터
부산교통공사,1호선,부산,2,부산지방보훈청
부산교통공사,1호선,부산,2,한국생산성본부(부산경남지부)
부산교통공사,1호선,부산,3,부산화교중/고등학교
부산교통공사,1호선,부산,4,교직원공제회관
부산교통공사,1호선,부산,5,부산화교중/고등학교
부산교통공사,1호선,부산,5,초량외국인상가
부산교통공사,1호선,부산,5,초량초등학교
부산교통공사,1호선,부산,6,부산역
부산교통공사,1호선,부산,6,역전치안센터
부산교통공사,1호선,부산,6,중앙동
부산교통공사,1호선,부산,7,부산지방국토관리청
부산교통공사,1호선,부산,7,초량우체국
부산교통공사,1호선,초량,1,부산지방국토관리청
부산교통공사,1호선,초량,1,부산은행 초량동지점
부산교통공사,1호선,초량,2,부산초량3동우체국
부산교통공사,1호선,초량,2,기차역방면
부산교통공사,1호선,초량,2,주택도시보증공사 부산울산지사
부산교통공사,1호선,초량,3,부산고교
부산교통공사,1호선,초량,4,제4부두방면
부산교통공사,1호선,초량,5,정발장군동상
부산교통공사,1호선,초량,5,부산고등학교
부산교통공사,1호선,초량,5,한국해양대학교 다운타운캠퍼스
부산교통공사,1호선,초량,6,부산과학체험관 
부산교통공사,1호선,초량,6,부산광역시재향군인회
부산교통공사,1호선,초량,6,초량119안전센터
부산교통공사,1호선,초량,7,초량3동 행정복지센터
부산교통공사,1호선,초량,7,일본국총영사관
부산교통공사,1호선,초량,8,초량3동
부산교통공사,1호선,초량,9,부산시립 중앙도서관 수정분관
부산교통공사,1호선,초량,9,수정1동우체국
부산교통공사,1호선,초량,9,경남여자중학교
부산교통공사,1호선,초량,9,우리은행 초량지점
부산교통공사,1호선,초량,10,근로복지공단 부산지역본부
부산교통공사,1호선,초량,10,아모레퍼시픽부산지역본부
부산교통공사,1호선,초량,12,한국부동산원 부산경남지역본부
부산교통공사,1호선,초량,12,부산광역시간호사회빌딩
부산교통공사,1호선,부산진,1,새마을금고중앙회
부산교통공사,1호선,부산진,1,고관입구
부산교통공사,1호선,부산진,1,동구보건소
부산교통공사,1호선,부산진,1,동구청
부산교통공사,1호선,부산진,1,부산국제영화고등학교
부산교통공사,1호선,부산진,1,수정동우체국
부산교통공사,1호선,부산진,1,부산YMCA
부산교통공사,1호선,부산진,5,수정2동새마을금고 본점
부산교통공사,1호선,부산진,2,연합뉴스 부산취재본부
부산교통공사,1호선,부산진,2,동구선거관리위원회
부산교통공사,1호선,부산진,2,연합뉴스
부산교통공사,1호선,부산진,2,부산화물자동차운송사업협회
부산교통공사,1호선,부산진,3,협성휴포레부산진역아파트
부산교통공사,1호선,부산진,4,부산광역시동구진로교육지원센터 드림나래
부산교통공사,1호선,부산진,5,동구청
부산교통공사,1호선,자갈치,8,정우통상(K2남포점)
부산교통공사,1호선,자갈치,10,신동아수산물종합시장
부산교통공사,1호선,자갈치,10,자갈치시장
부산교통공사,1호선,서면,3,농협은행(서면중앙지점)
부산교통공사,1호선,범일,3,범일119 안전센터
부산교통공사,1호선,범일,4,범일공구철물상가
부산교통공사,1호선,범일,4,하나은행 범일동지점
부산교통공사,1호선,범일,5,현대백화점 부산점 피트니트센터
부산교통공사,1호선,범일,5,좋은문화병원
부산교통공사,1호선,범일,6,범일공구철물상가
부산교통공사,1호선,범일,6,자유도매시장
부산교통공사,1호선,남포,4,남포동건어물시장
부산교통공사,1호선,남포,5,광복동입구
부산교통공사,1호선,남포,5,NH농협은행 부산지점
부산교통공사,1호선,남포,6,남포역지하상가
부산교통공사,1호선,남포,5,부산은행 중부지점
부산교통공사,1호선,남포,6,태종대/영도방면
부산교통공사,1호선,남포,7,한국투자증권
부산교통공사,1호선,남포,10,롯데백화점 광복점
부산교통공사,1호선,중앙,1,광복동입구
부산교통공사,1호선,중앙,1,용두산공원
부산교통공사,1호선,중앙,1,중앙동 행정복지센터
부산교통공사,1호선,중앙,1,한국해운조합 부산지부
부산교통공사,1호선,중앙,1,한국전기안전공사 부산울산지역본부
부산교통공사,1호선,중앙,2,부산항만공사 본사
부산교통공사,1호선,중앙,2,부산항연안여객터미널
부산교통공사,1호선,중앙,3,신창요양병원
부산교통공사,1호선,중앙,3,백산기념관
부산교통공사,1호선,중앙,4,부산 출입국외국인청
부산교통공사,1호선,중앙,5,부산근현대역사관 본관
부산교통공사,1호선,중앙,5,KDB산업은행 부산지점
부산교통공사,1호선,중앙,9,국민건강보험공단 부산중부지사
부산교통공사,1호선,중앙,9,부산우체국
부산교통공사,1호선,중앙,9,부산광역시 아토피/천식교육정보센터
부산교통공사,1호선,중앙,6,동원산업빌딩
부산교통공사,1호선,중앙,6,동원산업
부산교통공사,1호선,중앙,7,소상공인시장진흥공단 부산중부센터
부산교통공사,1호선,중앙,7,대청동
부산교통공사,1호선,중앙,7,SC제일은행 부산지점
부산교통공사,1호선,중앙,8,중부산세무서
부산교통공사,1호선,중앙,8,부산세관 수출입기업지원센터
부산교통공사,1호선,중앙,10,농림축산검역본부 영남지역본부별관
부산교통공사,1호선,중앙,10,부산북항마리나
부산교통공사,1호선,중앙,10,국립부산검역소
부산교통공사,1호선,중앙,10,HJ중공업 부산R&D센터
부산교통공사,1호선,중앙,11,부산동방관세사무소
부산교통공사,1호선,중앙,11,고심정사 불교대학
부산교통공사,1호선,중앙,11,대청동
부산교통공사,1호선,중앙,11,부산지방공정거래사무소
부산교통공사,1호선,중앙,11,국제식물검역인증원
부산교통공사,1호선,중앙,12,부산무역회관
부산교통공사,1호선,중앙,12,IBK기업은행 부산
부산교통공사,1호선,중앙,12,국민연금공단 중부산지사
부산교통공사,1호선,중앙,17,메리놀병원
부산교통공사,1호선,중앙,17,IBK저축은행 부산중앙지점
부산교통공사,1호선,중앙,13,40계단문화관
부산교통공사,1호선,중앙,13,캄보디아왕국영사관
부산교통공사,1호선,중앙,13,남성여자고등학교
부산교통공사,1호선,중앙,13,한국관광통역안내사협회 부산영남지부
부산교통공사,1호선,중앙,14,중구선거관리위원회
부산교통공사,1호선,중앙,14,중부소방서
부산교통공사,1호선,중앙,14,중앙치안센터
부산교통공사,1호선,중앙,14,하나은행 부산지점
부산교통공사,1호선,중앙,14,stx마린서비스㈜
부산교통공사,1호선,중앙,15,40계단문화관
부산교통공사,1호선,중앙,15,남성여자고등학교
부산교통공사,1호선,중앙,15,동아일보
부산교통공사,1호선,서면,7,김주은내과 (구/맑은숨결내과)
부산교통공사,1호선,서면,8,장창덕 치과의원
부산교통공사,1호선,서면,8,부산서면우체국
부산교통공사,1호선,서면,8,전포초등학교
부산교통공사,1호선,서면,9,부산진경찰서
부산교통공사,1호선,서면,9,부전1동우체국
부산교통공사,1호선,서면,9,영광도서
부산교통공사,1호선,서면,10,아이티윌교육센터
부산교통공사,1호선,자갈치,6,수협은행 부산지역본부
부산교통공사,1호선,자갈치,10,남항유람선선착장 
부산교통공사,1호선,자갈치,7,헌혈의집(남포센터)
부산교통공사,1호선,자갈치,7,부산창선동우체국
부산교통공사,1호선,자갈치,7,국제시장
부산교통공사,1호선,자갈치,7,대청동
부산교통공사,1호선,자갈치,7,미술의 거리
부산교통공사,1호선,자갈치,7,광복동주민센터
부산교통공사,1호선,자갈치,7,PIFF 광장
부산교통공사,1호선,자갈치,7,헌혈의집
부산교통공사,1호선,자갈치,8,자갈치시장
부산교통공사,1호선,자갈치,8,신천지주차장 전기차충전소
부산교통공사,1호선,부산진,5,부산일보사
부산교통공사,1호선,부산진,5,수정동시장
부산교통공사,1호선,부산진,6,청십자요양병원
부산교통공사,1호선,부산진,7,수정119안전센터
부산교통공사,1호선,부산진,7,경남여자고등학교
부산교통공사,1호선,부산진,7,동부경찰서
부산교통공사,1호선,부산진,7,부산진세무서
부산교통공사,1호선,부산진,7,김원묵기념 봉생병원
부산교통공사,1호선,부산진,7,수정전통시장
부산교통공사,1호선,부산진,8,부산진역철도물류센터
부산교통공사,1호선,좌천,1,부산성산교회
부산교통공사,1호선,좌천,3,안용복기념 부산포개항문화관
부산교통공사,1호선,좌천,2,부산지방 해양수산청
부산교통공사,1호선,좌천,2,남해지방해양경찰청
부산교통공사,1호선,좌천,3,정공단
부산교통공사,1호선,좌천,3,금성고등학교
부산교통공사,1호선,좌천,3,부산진교회
부산교통공사,1호선,좌천,3,고려저축은행
부산교통공사,1호선,좌천,4,부산지방 해양항만청
부산교통공사,1호선,좌천,5,일신기독병원
부산교통공사,1호선,좌천,5,금성고등학교
부산교통공사,1호선,좌천,6,좌천동가구거리
부산교통공사,1호선,좌천,6,성남초등학교
부산교통공사,1호선,좌천,7,기업은행 부산진지점
부산교통공사,1호선,좌천,7,일신기독병원
부산교통공사,1호선,좌천,7,좌천동우체국
부산교통공사,1호선,좌천,7,데레사여자고등학교
부산교통공사,1호선,좌천,8,성남초등학교
부산교통공사,1호선,좌천,8,범일고가교
부산교통공사,1호선,좌천,8,좌천동가구거리
부산교통공사,1호선,좌천,8,부산진시장
부산교통공사,1호선,좌천,8,남문시장
부산교통공사,1호선,범일,1,남문시장
부산교통공사,1호선,범일,1,부산진시장
부산교통공사,1호선,범일,1,부산동구새마을금고
부산교통공사,1호선,범일,2,공무원연금관리공단
부산교통공사,1호선,범일,2,동부산우체국
부산교통공사,1호선,범일,2,국민은행범일동
부산교통공사,1호선,범일,2,부산불교방송
부산교통공사,1호선,범일,2,부산시민회관
부산교통공사,1호선,범일,2,부산은행범일동지점
부산교통공사,1호선,범일,2,부산동부신협
부산교통공사,1호선,범일,2,고려홍삼삼계탕
부산교통공사,1호선,범일,7,현대백화점 부산점
부산교통공사,1호선,양정,9,부산광역시 상수도사업본부
부산교통공사,1호선,양정,9,부산광역시교육청학력개발원
부산교통공사,1호선,양정,9,부산광역시자원봉사센터
부산교통공사,1호선,시청(연제),1,양정교차로방면
부산교통공사,1호선,시청(연제),1,부산경찰청
부산교통공사,1호선,시청(연제),1,부산 고용복지플러스센터
부산교통공사,1호선,시청(연제),1,(재)부산복지개발원
부산교통공사,1호선,시청(연제),2,신용회복위원회 부산지부
부산교통공사,1호선,범일,8,부산지방식품의약품안전청 북항수입식품검사소
부산교통공사,1호선,범일,8,자유시장
부산교통공사,1호선,범일,8,평화시장
부산교통공사,1호선,범일,8,W웨딩시티
부산교통공사,1호선,범일,9,성가병원
부산교통공사,1호선,범일,9,현대백화점 부산점
부산교통공사,1호선,범일,10,범천1파출소
부산교통공사,1호선,범일,10,중앙시장
부산교통공사,1호선,범일,10,평화시장
부산교통공사,1호선,범일,12,귀금속도매상가
부산교통공사,1호선,범일,12,범천1파출소
부산교통공사,1호선,범일,12,중앙시장
부산교통공사,1호선,범내골,1,한국건설안전기술사회교육원
부산교통공사,1호선,범내골,1,한국장애인고용공단
부산교통공사,1호선,범내골,1,사립학교교직원연금공단
부산교통공사,1호선,범내골,2,범천1파출소
부산교통공사,1호선,범내골,2,부산진구보건소
부산교통공사,1호선,범내골,2,중앙시장
부산교통공사,1호선,범내골,2,성서초등학교
부산교통공사,1호선,범내골,2,부산신용보증재단 부산진지점
부산교통공사,1호선,범내골,3,범천2동주민센터
부산교통공사,1호선,범내골,3,춘해병원
부산교통공사,1호선,범내골,4,동성고등학교
부산교통공사,1호선,범내골,4,기술보증기금 본점
부산교통공사,1호선,범내골,4,국제저축은행
부산교통공사,1호선,범내골,4,한국은행부산본부
부산교통공사,1호선,범내골,5,서면지구대
부산교통공사,1호선,범내골,5,범천2동주민센터
부산교통공사,1호선,범내골,5,범천4동
부산교통공사,1호선,범내골,6,부산은행 범내골지점
부산교통공사,1호선,범내골,6,동성중/고등학교
부산교통공사,1호선,범내골,6,전포동
부산교통공사,1호선,범내골,6,CGV서면
부산교통공사,1호선,범내골,7,부산진초등학교
부산교통공사,1호선,범내골,7,부산철도차량정비장
부산교통공사,1호선,범내골,7,서면
부산교통공사,1호선,범내골,7,중소벤처기업진흥공단 부산지역본부
부산교통공사,1호선,범내골,8,부산교통공사본사
부산교통공사,1호선,범내골,8,브라운도트호텔 서면범천점 
부산교통공사,1호선,범내골,8,
부산교통공사,1호선,서면,1,서면1번가
부산교통공사,1호선,서면,1,서면시장
부산교통공사,1호선,서면,2,시립부전도서관
부산교통공사,1호선,서면,2,우리은행(서면지점)
부산교통공사,1호선,서면,2,헌혈의집
부산교통공사,1호선,서면,2,CGV 서면삼정타워
부산교통공사,1호선,서면,3,부암
부산교통공사,1호선,서면,4,궁리마루
부산교통공사,1호선,서면,4,전포동
부산교통공사,1호선,서면,5,서면시장
부산교통공사,1호선,서면,5,강남밝은성모안과
부산교통공사,1호선,서면,6,시립부전도서관
부산교통공사,1호선,서면,6,궁리마루
부산교통공사,1호선,서면,7,부전2동우체국
부산교통공사,1호선,서면,7,서면1번가
부산교통공사,1호선,서면,7,서면시장
부산교통공사,1호선,연산,2,흥국저축은행본점
부산교통공사,1호선,연산,2,㈜솔브레인 저축은행
부산교통공사,1호선,연산,2,연산5동우체국
부산교통공사,1호선,연산,3,신한은행 연산동지점
부산교통공사,1호선,연산,4,건강보험심사평가원 부산지원
부산교통공사,1호선,연산,4,연산5동우체국
부산교통공사,1호선,연산,4,서울ms치과
부산교통공사,1호선,연산,4,연산로타리 종합시장
부산교통공사,1호선,서면,10,부산광역시 청소년상담복지센터
부산교통공사,1호선,서면,10,전포동
부산교통공사,1호선,서면,10,철물시장
부산교통공사,1호선,서면,11,부산진구청
부산교통공사,1호선,서면,11,한국투자증권 서면지점
부산교통공사,1호선,서면,12,신한은행부전동지점
부산교통공사,1호선,서면,13,굿모닝 성모안과
부산교통공사,1호선,서면,13,국민은행서면중앙지점
부산교통공사,1호선,서면,13,신한은행부산서면지점
부산교통공사,1호선,서면,15,하나은행서면지점
부산교통공사,1호선,서면,15,부전시장
부산교통공사,1호선,부전(부산시민공원.송상현광장),1,(기차역)부전역
부산교통공사,1호선,부전(부산시민공원.송상현광장),1,서면종합시장
부산교통공사,1호선,부전(부산시민공원.송상현광장),1,부전시장
부산교통공사,1호선,부전(부산시민공원.송상현광장),1,앰배서더호텔 이비스 부산시티센터
부산교통공사,1호선,부전(부산시민공원.송상현광장),2,서면중앙시장
부산교통공사,1호선,부전(부산시민공원.송상현광장),2,대한적십자사 부산광역시지사
부산교통공사,1호선,부전(부산시민공원.송상현광장),2,전포초등학교
부산교통공사,1호선,부전(부산시민공원.송상현광장),2,적십자회관
부산교통공사,1호선,부전(부산시민공원.송상현광장),2,근로복지공단 부산중부지사
부산교통공사,1호선,부전(부산시민공원.송상현광장),3,하나로마트 부전점
부산교통공사,1호선,부전(부산시민공원.송상현광장),4,향도중학교
부산교통공사,1호선,부전(부산시민공원.송상현광장),4,국민건강보험공단 부산진구지사
부산교통공사,1호선,부전(부산시민공원.송상현광장),5,부전1동 주민센터
부산교통공사,1호선,부전(부산시민공원.송상현광장),5,부산전자 종합상가
부산교통공사,1호선,부전(부산시민공원.송상현광장),6,국민건강보험공단 부산진구지사
부산교통공사,1호선,부전(부산시민공원.송상현광장),6,서면롯데캐슬스카이아파트
부산교통공사,1호선,부전(부산시민공원.송상현광장),6,전포동방면
부산교통공사,1호선,부전(부산시민공원.송상현광장),7,부산전자종합상가
부산교통공사,1호선,부전(부산시민공원.송상현광장),8,전포2동새마을금고
부산교통공사,1호선,부전(부산시민공원.송상현광장),7,부산시민공원
부산교통공사,1호선,부전(부산시민공원.송상현광장),7,세흥병원
부산교통공사,1호선,부전(부산시민공원.송상현광장),8,항도중학교
부산교통공사,1호선,부전(부산시민공원.송상현광장),8,성전초등학교
부산교통공사,1호선,양정,1,양정우체국
부산교통공사,1호선,양정,2,동의과학대학
부산교통공사,1호선,양정,2,동의고등학교
부산교통공사,1호선,양정,2,부산여자대학
부산교통공사,1호선,양정,2,부산진여자상업고등학교
부산교통공사,1호선,양정,2,부산아동발달지원센터
부산교통공사,1호선,양정,2,동의대학교
부산교통공사,1호선,양정,2,동의병원
부산교통공사,1호선,양정,3,양정시장
부산교통공사,1호선,양정,3,대원플러스빌아파트
부산교통공사,1호선,양정,3,초읍동방면
부산교통공사,1호선,양정,4,망미동방면
부산교통공사,1호선,양정,4,동의병원
부산교통공사,1호선,양정,4,양정고등학교
부산교통공사,1호선,양정,4,부산진여자상업고등학교
부산교통공사,1호선,양정,5,수요양병원
부산교통공사,1호선,양정,5,어린이대공원방면
부산교통공사,1호선,양정,5,부산광역시 교육청
부산교통공사,1호선,양정,6,인제한의원
부산교통공사,1호선,양정,8,양정LED마트
부산교통공사,1호선,양정,8,시청방면
부산교통공사,1호선,양정,9,부산광역시 교육연구정보원
부산교통공사,1호선,교대,2,연산교차로방면
부산교통공사,1호선,교대,3,부산교육대학교
부산교통공사,1호선,교대,3,국제신문
부산교통공사,1호선,교대,4,부산동래경찰서
부산교통공사,1호선,교대,4,연제구보훈회관
부산교통공사,1호선,교대,5,거학초등학교
부산교통공사,1호선,연산,5,거제동
부산교통공사,1호선,연산,5,법원/검찰청
부산교통공사,1호선,연산,5,부산종합운동장 방면
부산교통공사,1호선,연산,5,연제자동차매매단지
부산교통공사,1호선,연산,6,연산중학교
부산교통공사,1호선,연산,6,반도보라아파트
부산교통공사,1호선,연산,6,연동초등학교
부산교통공사,1호선,연산,6,연일시장
부산교통공사,1호선,연산,6,연산 당당한방병원
부산교통공사,1호선,연산,7,거제동
부산교통공사,1호선,연산,7,노보텔엠베서더(부산연산)
부산교통공사,1호선,남산(부산외국대학교),1,금정형주요양병원
부산교통공사,1호선,남산(부산외국대학교),2,관자재요양병원
부산교통공사,1호선,범어사,5,하이캐슬아파트
부산교통공사,1호선,범어사,7,금샘요양병원
부산교통공사,1호선,연산,8,연산중학교
부산교통공사,1호선,연산,8,연일전통시장
부산교통공사,1호선,연산,8,연동초등학교
부산교통공사,1호선,연산,8,부산경상대학교
부산교통공사,1호선,연산,8,연제일신병원
부산교통공사,1호선,범어사,7,범어사 선문화센터
부산교통공사,1호선,범어사,8,시공문화재연구원
부산교통공사,1호선,범어사,8,범양맨션 
부산교통공사,1호선,노포(종합버스터미널),1,노포오시게시장
부산교통공사,1호선,노포(종합버스터미널),1,유니아울렛매장
부산교통공사,1호선,노포(종합버스터미널),2,노포역 환승주차장
부산교통공사,1호선,노포(종합버스터미널),3,부산종합버스터미널
부산교통공사,1호선,노포(종합버스터미널),3,부산교통공사 노포차량사업소
부산교통공사,1호선,연산,10,연산4동 행정복지센터
부산교통공사,1호선,연산,10,워크재활의학과병원
부산교통공사,1호선,시청(연제),2,연제구청
부산교통공사,1호선,시청(연제),2,부산고용노동청
부산교통공사,1호선,시청(연제),2,국민연금공단 부산지역본부
부산교통공사,1호선,시청(연제),2,국가인권위원회 부산지역사무소
부산교통공사,1호선,시청(연제),2,부산광역시선거관리 위원회
부산교통공사,1호선,시청(연제),2,부산지방국세청
부산교통공사,1호선,시청(연제),3,부산광역시청 
부산교통공사,1호선,시청(연제),3,부산광역시의회
부산교통공사,1호선,시청(연제),4,연산교차로방면
부산교통공사,1호선,시청(연제),5,부산광역시청
부산교통공사,1호선,시청(연제),5,부산광역시의회
부산교통공사,1호선,시청(연제),4,연제구 사회적경제 공유오피스
부산교통공사,1호선,시청(연제),6,양정교차로방면
부산교통공사,1호선,시청(연제),7,거제시장
부산교통공사,1호선,시청(연제),8,연제SK뷰센트럴아파트
부산교통공사,1호선,시청(연제),7,연산5동 행정복지센터
부산교통공사,1호선,시청(연제),7,연제초등학교
부산교통공사,1호선,시청(연제),8,연산교차로방면
부산교통공사,1호선,시청(연제),8,부산경제신문
부산교통공사,1호선,시청(연제),8,연산2동 행정복지센터
부산교통공사,1호선,연산,1,시청방면
부산교통공사,1호선,연산,1,양정교차로
부산교통공사,1호선,연산,1,연산5동 행정복지센터
부산교통공사,1호선,연산,1,연제초등학교
부산교통공사,1호선,연산,1,국민은행 연산동지점
부산교통공사,1호선,연산,1,부산은행 연산동지점
부산교통공사,1호선,연산,2,부산경제진흥원
부산교통공사,1호선,연산,2,리스본병원
부산교통공사,1호선,동래,2,대동병원
부산교통공사,1호선,동래,3,내산초등학교
부산교통공사,1호선,동래,3,동래시외버스정류소
부산교통공사,1호선,동래,4,동래우체국
부산교통공사,1호선,동래,4,동래중학교
부산교통공사,1호선,동래,4,명륜초등학교
부산교통공사,1호선,신평,1,신평장림산업단지 개방형체육관
부산교통공사,1호선,신평,1,신평시외버스정류장
부산교통공사,1호선,신평,3,사하 두바퀴장애인자립생활센터
부산교통공사,1호선,신평,4,사하구보건소
부산교통공사,1호선,신평,4,신평파출소
부산교통공사,1호선,신평,4,신평2동 행정복지센터
부산교통공사,1호선,신평,4,신평 현대 아파트
부산교통공사,1호선,신평,4,사하구청 제2청사
부산교통공사,1호선,신평,5,신평.장림공단
부산교통공사,1호선,신평,6,신남초등학교
부산교통공사,1호선,신평,6,사하구선거관리위원회
부산교통공사,1호선,신평,7,하남초등/중학교
부산교통공사,1호선,신평,9,신평2동우체국
부산교통공사,1호선,신평,7,사하구노인복지회관
부산교통공사,1호선,하단(부산본병원),1,에덴공원
부산교통공사,1호선,하단(부산본병원),1,곽요양병원
부산교통공사,1호선,하단(부산본병원),1,큐병원
부산교통공사,1호선,하단(부산본병원),2,하단1 행정복지센터
부산교통공사,1호선,하단(부산본병원),2,하단지구대
부산교통공사,1호선,하단(부산본병원),2,하단초등학교
부산교통공사,1호선,하단(부산본병원),2,항플러스병원  
부산교통공사,1호선,하단(부산본병원),2,미래아이병원 
부산교통공사,1호선,하단(부산본병원),3,하단119안전센터
부산교통공사,1호선,하단(부산본병원),4,하단지구대
부산교통공사,1호선,하단(부산본병원),4,프라임병원
부산교통공사,1호선,하단(부산본병원),4,굿윌치과병원
부산교통공사,1호선,하단(부산본병원),5,CGV(하단)
부산교통공사,1호선,하단(부산본병원),5,KT(하단점)
부산교통공사,1호선,하단(부산본병원),5,하단교차로
부산교통공사,1호선,하단(부산본병원),6,기술보증기금 사하지점
부산교통공사,1호선,하단(부산본병원),6,부산스테이오피스텔
부산교통공사,1호선,하단(부산본병원),6,iM증권 하단지점
부산교통공사,1호선,하단(부산본병원),7,하단동우체국
부산교통공사,1호선,하단(부산본병원),7,국민연금공단 서부산지사
부산교통공사,1호선,하단(부산본병원),7,부산자생한방병원
부산교통공사,1호선,연산,12,하나은행 연산동지점
부산교통공사,1호선,연산,12,안락교차로
부산교통공사,1호선,연산,12,연산4동 행정복지센터
부산교통공사,1호선,연산,12,아이사랑병원
부산교통공사,1호선,연산,12,연일지구대
부산교통공사,1호선,연산,12,한국장학재단 부산센터
부산교통공사,1호선,연산,14,SK브로드밴드 남부산지점
부산교통공사,1호선,연산,14,연서초등학교
부산교통공사,1호선,연산,14,동래세무서
부산교통공사,1호선,연산,16,노인종합복지관
부산교통공사,1호선,연산,16,부산장애인종합복지관
부산교통공사,1호선,연산,16,한국경로복지회관
부산교통공사,1호선,연산,16,기업은행 연산역점
부산교통공사,1호선,연산,16,중소기업중앙회 부산울산지역본부
부산교통공사,1호선,연산,17,거제역방면
부산교통공사,1호선,연산,17,아시아드요양병원
부산교통공사,1호선,연산,17,부산광역시의정회
부산교통공사,1호선,연산,17,신한은행 연산동지점
부산교통공사,1호선,교대,1,거제동방면
부산교통공사,1호선,교대,1,종합운동장방면
부산교통공사,1호선,교대,1,부산고등법원/지방법원
부산교통공사,1호선,교대,1,부산고등검찰청/지방검찰청
부산교통공사,1호선,교대,1,이사벨중/고등학교
부산교통공사,1호선,하단(부산본병원),11,부산신용보증재단 서부산지점
부산교통공사,1호선,하단(부산본병원),11,낙동초등학교
부산교통공사,1호선,하단(부산본병원),12,하단5일장
부산교통공사,1호선,하단(부산본병원),12,부산은행 하단동지점
부산교통공사,1호선,당리(사하구청),1,낙동초등학교
부산교통공사,1호선,당리(사하구청),1,하단교차로
부산교통공사,1호선,당리(사하구청),1,OK의원
부산교통공사,1호선,당리(사하구청),2,하단교차로
부산교통공사,1호선,당리(사하구청),3,사하구청
부산교통공사,1호선,당리(사하구청),4,부산은행 당리동지점
부산교통공사,1호선,당리(사하구청),5,당리동 행정복지센터
부산교통공사,1호선,당리(사하구청),5,서부산농협하나로마트
부산교통공사,1호선,당리(사하구청),5,당리치안센터
부산교통공사,1호선,당리(사하구청),5,사하구청
부산교통공사,1호선,당리(사하구청),5,서부산농협
부산교통공사,1호선,당리(사하구청),6,당리초등학교
부산교통공사,1호선,사하,1,당리중학교
부산교통공사,1호선,사하,1,롯데하이마트(사하점)
부산교통공사,1호선,사하,4,사남초등학교
부산교통공사,1호선,사하,2,부산서부새마을금고 본점
부산교통공사,1호선,사하,2,괴정4치안센터
부산교통공사,1호선,사하,2,KT플라자 사하점
부산교통공사,1호선,사하,3,괴정119안전센터
부산교통공사,1호선,사하,3,사하역비스타동원아파트
부산교통공사,1호선,사하,3,사하중학교
부산교통공사,1호선,사하,3,사하초등학교
부산교통공사,1호선,사하,4,괴정4동 행정복지센터
부산교통공사,1호선,사하,6,신평입구
부산교통공사,1호선,사하,6,송부자한의원
부산교통공사,1호선,괴정,1,사하초등학교
부산교통공사,1호선,괴정,1,부산광역시립 사하도서관
부산교통공사,1호선,괴정,1,괴정1동 행정복지센터
부산교통공사,1호선,괴정,1,괴정119안전센터
부산교통공사,1호선,괴정,1,괴정학문외과
부산교통공사,1호선,괴정,2,상수도사업본부 사하사업소
부산교통공사,1호선,괴정,2,이정윤 성형외과의원
부산교통공사,1호선,괴정,3,LG전자베스트샵 괴정점
부산교통공사,1호선,괴정,4,한양학원 부산사하점 
부산교통공사,1호선,괴정,5,동산요양병원
부산교통공사,1호선,괴정,6,감천/다대포방면
부산교통공사,1호선,괴정,6,괴정우체국
부산교통공사,1호선,괴정,6,KT 씨엘 괴정점
부산교통공사,1호선,괴정,6,세브란스치과의원
부산교통공사,1호선,괴정,8,괴정시장
부산교통공사,1호선,괴정,8,뉴코아아울렛 괴정점
부산교통공사,1호선,괴정,8,괴정3동 행정복지센터
부산교통공사,1호선,괴정,10,괴정3동 행정복지센터
부산교통공사,1호선,괴정,10,엔스타아파트
부산교통공사,1호선,괴정,10,배주한피부과의원
부산교통공사,1호선,괴정,10,괴정시장
부산교통공사,1호선,대티(동주대학),1,동주대학
부산교통공사,1호선,대티(동주대학),1,괴정초등학교
부산교통공사,1호선,교대,5,국제신문
부산교통공사,1호선,교대,6,동래시장방면
부산교통공사,1호선,교대,6,수안119안전센터
부산교통공사,1호선,교대,8,동래방면
부산교통공사,1호선,교대,8,동래경찰서
부산교통공사,1호선,동래,1,내성교차로
부산교통공사,1호선,동래,1,내성중학교
부산교통공사,1호선,동래,1,한국건강관리협회
부산교통공사,1호선,동래,2,부산중앙여자고등학교
부산교통공사,1호선,동래,2,동래경찰서
부산교통공사,1호선,동래,2,동래구청
부산교통공사,1호선,동래,2,헌혈의집 동래센터
부산교통공사,1호선,서대신,3,구덕터널
부산교통공사,1호선,서대신,3,부경고등학교
부산교통공사,1호선,서대신,4,서대신1동주민센터
