연번,쉼터명,상세주소,경도,위도
1352,거제3동시장경로당,부산광역시 연제구  거제시장로14번길  28  거제시장경로당 (거제동),129.0728856,35.1819721
1353,거제3동경로회관,부산광역시 연제구 거제대로74번길 71,129.069769,35.177913
1354,해맞이작은도서관,부산광역시 연제구 해맞이로43번길 36 (해맞이경로당),129.066542,35.179352
1355,거제4동주민센터,부산광역시 연제구 화지로52번길 33 (거제동),129.0659022,35.180004
1356,해맞이경로당,부산광역시 연제구  해맞이로43번길  36  해맞이경로당 (거제동),129.0665826,35.1793555
1357,거제4동새마을금고,부산광역시 연제구 해맞이로 83,129.0687244,35.1816951
1358,연제문화체육공원,부산광역시 연제구 고분로68번길 29,129.091148,35.18483
1359,연산1동주민센터,부산광역시 연제구 연동로8번길 66 (연산동),129.0904176,35.1900024
1360,일심부녀경로당,부산광역시 연제구 고분로 65-1 (연산동),129.0895915,35.1858462
1361,연제구국민체육센터,부산광역시 연제구 쌍미천로 132 (연산동),129.0873787,35.1841035
1362,연산제일새마을금고(연일지점),부산광역시 연제구 쌍미천로 177-1,129.0871907,35.1885854
1363,옛골소공원,부산광역시 연제구 연산동 2274,129.0902284,35.1873758
1364,연안교밑,부산광역시 연제구 반송로 114,129.0908012,35.1931931
1365,온천천정자6,부산광역시 연제구 신금로23번길 30,129.0935532,35.1926939
1366,연제구청(1층행복민원실),부산광역시 연제구 연제로 2 (연제구청),129.079651,35.17604
1367,연산2동주민센터,부산광역시 연제구  중앙대로1038번길  39  연산2동주민센터 (연산동),129.079292,35.179956
1368,연산2동경로당,부산광역시 연제구  중앙천로  49-5 연산2동 경로당 (연산동),129.0816963,35.1792387
1369,물만골마을회관,부산광역시 연제구 황령산로524번길 25,129.0840822,35.1662637
1370,연제도서관,부산광역시 연제구 황령산로 612 (연산동),129.0829369,35.1741306
1371,연제새마을금고,부산광역시 연제구 중앙천로43번길 2,129.0820988,35.1788433
1372,연제만화도서관,부산광역시 연제구 연수로208번길 16 (연산3동행정복합타운),129.092906,35.172947
1373,연산종합사회복지관,부산광역시 연제구 봉수로 17,129.088897,35.172821
1374,연산3동행정복지센터,부산광역시 연제구 연수로208번길 16 (연산3동행정복합타운),129.092906,35.172947
1375,연산3동경로당,부산광역시 연제구  연수로212번길  11-7 할머니경로당 (연산동),129.094111,35.173225
1376,밤골작은도서관,부산광역시 연제구 금련로24번길 33,129.0944426,35.172033
1377,연산4동주민센터,부산광역시 연제구  쌍미천로151번길  42  연산4동주민센터 (연산동),129.08491,35.186278
1378,연산4동경로당,부산광역시 연제구 쌍미천로 137-2 (연산동),129.0867698,35.1849036
1379,연산로터리새마을금고(본점),부산광역시 연제구 쌍미천로141번길 22,129.0859868,35.1852957
1380,연봉공원,부산광역시 연제구 고분로13번길 8,129.0843439,35.1860451
1381,부산시청(3층열린도서관),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1382,부산시청(2층통합민원과),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1383,부산시청(1층시민기업접견실),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1384,부산시청(1층들락날락),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1385,연산5동주민센터,부산광역시 연제구  거제천로124번길  15  연산5동주민센터 (연산동),129.0760914,35.1844853
1386,연오경로당,부산광역시 연제구  거제천로  200  연오경로당 (연산동),129.0794999,35.1905044
1387,연산로터리새마을금고(부산시청점),부산광역시 연제구 신촌로 3,129.0777382,35.181943
1388,새싹공원,부산광역시 연제구 연산동 2132-1,129.0927044,35.1755822
1389,연산6동주민센터,부산광역시 연제구 쌍미천로52번길 2,129.089601,35.177448
1390,배산작은도서관,부산광역시 연제구 배산북로 8,129.0932817,35.1750941
1391,연제중앙새마을금고,부산광역시 연제구 월드컵대로32번길 7,129.0860283,35.1776933
1392,연산6동새마을금고,부산광역시 연제구 배산로 4,129.0925691,35.1743757
1393,과정공원,부산광역시 연제구 과정로 227 (연산동),129.1017737,35.1874563
1394,한들공원,부산광역시 연제구 안연로23번길 79 (한들공원공중화장실),129.095752,35.190217
1395,연천공원,부산광역시 연제구 연산동 2313,129.099716,35.1897317
1396,연산8동주민센터,부산광역시 연제구 과정로 262 (연산동),129.0987601,35.1881649
1397,연산8동경로당,부산광역시 연제구  과정로265번길  14  연산8동경로당 (연산동),129.0984493,35.1873009
1398,연천(부녀)경로당,부산광역시 연제구  안연로7번가길  21  연천경로당 (연산동),129.0997674,35.1891601
1399,연산제일새마을금고(본점),부산광역시 연제구 과정로 304,129.0942562,35.1890471
1400,온천천정자7,부산광역시 연제구 안연로 33,129.0984924,35.1915914
1401,토곡어린이작은도서관,부산광역시 연제구 고분로241번길 26,129.108752,35.18574
1402,연잎공원,부산광역시 연제구 과정로164번길 16 (연산동),129.1084186,35.1859678
1403,연산9동행정복지센터,부산광역시 연제구 과정로164번길 38 (연산동),129.1093513,35.1859646
1404,한양아파트경로당,부산광역시 연제구  온천천남로  110  한양아파트경로당 (연산동 한양),129.1034742,35.1891195
1405,토곡(부녀)경로당,부산광역시 연제구 고분로242번길 21-1,129.108818,35.183466
1406,연산제일새마을금고(토곡지점),부산광역시 연제구 과정로 138,129.1073396,35.183673
1407,연산교밑,부산광역시 연제구 온천천남로 86,129.099557,35.1913698
1408,온천천정자8,부산광역시 연제구 온천천남로 110,129.1017814,35.190799
1409,거울바위쉼터,부산광역시 연제구 토곡로9번길 12  (연산동),129.1045378,35.1857179
1410,남천1동행정복지센터,부산광역시 수영구 남천동로 13,129.1103,35.1427
1411,수영구노인복지관,부산광역시 수영구 황령대로489번길 83,129.1112,35.14
1412,남천신협,부산광역시 수영구 남천동로 17,129.1106584,35.1424634
1413,수영구도서관,부산광역시 수영구 남천서로 33,129.105246,35.144604
1414,수영구청,부산광역시 수영구 남천동로 100 (남천동),129.113152,35.14577
1415,남천2동행정복지센터,부산광역시 수영구 광안해변로 99,129.1147265,35.1438235
1416,삼익비치경로당,부산광역시 수영구 광안해변로 100 (비치아파트),129.11664,35.140009
1417,남천삼익경로당,부산광역시 수영구 광안해변로 100,129.1144,35.1439
1418,수영공원,부산광역시 수영구 수영성로 43,129.1144452,35.1703326
1419,수영새마을금고,부산광역시 수영구 수영로705번길 48,129.117437,35.169848
1420,광안신협수영지점,부산광역시 수영구 수영로 729,129.118906,35.16869
1421,수영동행정복지센터,부산광역시 수영구 수영성로 36,129.116029,35.170501
1422,상춘경로당,부산광역시 수영구 수영로741번길 73,129.120485,35.17137
1423,수영성마을박물관,부산광역시 수영구 수영성로32번길 28 (수영동),129.1165,35.1715
1424,곰솔경로당,부산광역시 수영구 수영성로 28-5 (수영동),129.1168749,35.1705393
1425,들락날락망미작은도서관,부산광역시 수영구 연수로275번길 30 (망미동),129.1009989,35.1745428
1426,망미도서관,부산광역시 수영구 연수로315번길 23 (망미동),129.1050223,35.1734773
1427,망미공원,부산광역시 수영구 망미동 640-13,129.1046246,35.1738459
1428,망미1동행정복지센터,부산광역시 수영구 연수로315번길 23 (망미동),129.1048908,35.1734466
1429,부산종합사회복지관,부산광역시 수영구 금련로43번길 54,129.0986662,35.1710365
1430,수영중앙새마을금고본점,부산광역시 수영구 연수로 274,129.100555,35.172897
1431,구구팔팔경로당,부산광역시 수영구 망미배산로36번길 12-1,129.104534,35.17488
1432,과정공원,부산광역시 수영구 망미동 417-1,129.1085095,35.1747195
1433,망미2동행정복지센터,부산광역시 수영구 수미로35번길 40 (망미동),129.1153,35.1754
1434,강변경로당,부산광역시 수영구 좌수영로167번길 5,129.1171,35.178779
1435,구락경로당,부산광역시 수영구 수미로71번길 7,129.118373,35.173538
1436,광안1동행정복지센터,부산광역시 수영구 광일로14번길 17 (광안동),129.1124386,35.1628562
1437,수영중앙새마을금고광안지점,부산광역시 수영구 무학로 10 (광안동),129.1149518,35.1616612
1438,비치그린경로당,부산광역시 수영구 광일로 49 (광안동 비치그린아파트),129.1082704,35.1617752
1439,광안경로당,부산광역시 수영구 광일로29번나길 13-8,129.109768,35.159812
1440,광일아랫땀경로당,부산광역시 수영구 수영로646번길 39-1,129.117353,35.163221
1441,파랑새공원,부산광역시 수영구 광안동 180-1,129.1127823,35.1518021
1442,광안2동행정복지센터,부산광역시 수영구 광안로16번길 22 (광안동),129.1138038,35.1557339
1443,광안신협광안지점,부산광역시 수영구 수영로 586-1,129.113499,35.15804
1444,농협광안동지점,부산광역시 수영구 광남로 195 (광안동),129.1202867,35.1583149
1445,수영구생활문화센터,부산광역시 수영구 광안해변로 219 (광안동),129.1182965,35.1536133
1446,광안3동행정복지센터,부산광역시 수영구 연수로404번길 27  (광안동),129.1124,35.1676
1447,우리은행수영역지점,부산광역시 수영구 연수로 420,129.114495,35.1676
1448,광삼중앙경로당,부산광역시 수영구 연수로396번길 18-1 (광안동),129.1116741,35.1680902
1449,광삼경로당,부산광역시 수영구 망미번영로 9-4,129.1075291,35.1686441
1450,동락경로당,부산광역시 수영구 연수로386번길 17-1 (광안동),129.1109526,35.1685177
1451,수영구장애인복지관,부산광역시 수영구 장대골로 75-14 (광안동),129.1049847,35.1593675
1452,수영구어린이도서관,부산광역시 수영구 장대골로 75-6,129.104977,35.159757
1453,호암공원,부산광역시 수영구 광안동 743-5,129.1115327,35.1582194
1454,광안4동행정복지센터,부산광역시 수영구 수영로 541 (광안동),129.1119075,35.1540826
1455,광안장수경로당,부산광역시 수영구 장대골로7번길 50-4,129.1117549,35.1568735
1456,금련경로당,부산광역시 수영구 장대골로57번가길 26-1 (광안동),129.1057,35.1595
1457,홀트수영종합사회복지관,부산광역시 수영구 장대골로 20-5,129.111026,35.159343
1458,광안노인복지관,부산광역시 수영구 장대골로 75-8,129.1049735,35.1597198
1459,수변어린이공원,부산광역시 수영구 민락동 110-18,129.134406,35.155899
1460,널구지공원,부산광역시 수영구 민락동 336-43,129.1290223,35.163117
1461,민락경로당,부산광역시 수영구 광안해변로255번길 25 (민락동),129.1212174,35.1561571
1462,민락동행정복지센터,부산광역시 수영구 광안해변로295번길 20,129.125421,35.157352
1463,민락새마을금고,부산광역시 수영구 광남로 223-1,129.123428,35.159079
1464,부산은행민락동지점,부산광역시 수영구 광안해변로 293,129.1254625,35.1565508
1465,민락횟촌경로당,부산광역시 수영구 민락본동로19번길 31-4,129.12719,35.157911
1466,일송정경로당,부산광역시 수영구 광안로61번나길 6-19 (민락동),129.1201821,35.1557229
1467,사상생활사박물관,부산광역시 사상구 낙동대로1258번길 30 (삼락동),128.9787519,35.1719849
1468,삼락동주민센터,부산광역시 사상구 낙동대로1310번길 19,128.977703,35.176969
1469,삼락분회경로당,부산광역시 사상구 삼덕로46번길 54 (삼락동),128.9807886,35.1710882
1470,삼락경로당,부산광역시 사상구 낙동대로1530번길 5,128.9854759,35.1943305
1471,삼락강변경로당,부산광역시 사상구 낙동대로1258번길 5,128.977375,35.1725481
1472,야시곡공원,부산광역시 사상구 백양대로950번나길 94,128.9946276,35.1944496
1473,고동바위공원,부산광역시 사상구 백양대로907번다길 6,128.9903389,35.1884133
1474,늘푸른사상새마을금고본점,부산광역시 사상구 사상로 490,128.9881009,35.1879404
1475,모라할머니경로당,부산광역시 사상구 모라로 59-3 (모라동),128.987909,35.1892891
1476,고동바위경로당,부산광역시 사상구 백양대로907번다길 6,128.9903019,35.18817
1477,수강경로당,부산광역시 사상구 백양대로950번나길 94 (모라동),128.9947915,35.1947853
1478,곡상골경로당,부산광역시 사상구 백양대로979번라길 28,128.990802,35.19252
1479,모라1동행정복지센터,부산광역시 사상구 모라로 93 (모라동),128.9898812,35.1869874
1480,모라백양공원,부산광역시 사상구 모라로192번길 122  (모라동 모라백양공원 공중화장실),129.002055,35.182258
1481,운수공원,부산광역시 사상구 모라동 75-3,129.001193,35.183934
1482,서당골공원,부산광역시 사상구 모라로192번길 167  (모라동 서당골공원 공중화장실),129.000718,35.1811739
1483,백양종합사회복지관,부산광역시 사상구 모라로192번길 20-33,128.9995481,35.1833751
1484,모라종합사회복지관,부산광역시 사상구 모라로110번길 121 (모라동 주공아파트1단지),128.9977258,35.1849672
1485,사상구장애인복지관,부산광역시 사상구 모라로192번길 21,129.0009212,35.1848846
1486,모라3동주민센터,부산광역시 사상구 모라로110번길 99,128.996054,35.184644
1487,덕포복있는경로당,부산광역시 사상구 사상로293번길 16-5 (덕포동),128.9819929,35.1716114
1488,덕포시장고객쉼터,부산광역시 사상구 사상로293번길 15 (덕포동),128.9819984,35.1711394
1489,한내마을행복센터,부산광역시 사상구 사상로277번길 22-10,128.9814662,35.1702842
1490,사상중앙새마을금고,부산광역시 사상구 사상로 297,128.9827515,35.1714228
1491,강선대경로당,부산광역시 사상구 강선로 43,128.986816,35.1687222
1492,신백양경로당,부산광역시 사상구 백양대로703번길 37-8 (덕포동),128.9875817,35.1688072
1493,덕포1동행정복지센터,부산광역시 사상구 강선로 31 (덕포동),128.9857702,35.1692202
1494,부산도서관,부산광역시 사상구 사상로310번길 33 (부산도서관),128.985212,35.172727
1495,사상도서관(휴게실열람실),부산광역시 사상구 덕상로72번길 9 (덕포동),128.9898723,35.1780967
1496,덕포백양공원,부산광역시 사상구 백양대로762번길 17 (덕포동),128.9894083,35.1750317
1497,덕포체육공원,부산광역시 사상구 덕상로 71 (덕포동),128.9890113,35.17815
1498,덕포2동신바람무더위쉼터,부산광역시 사상구 사상로333번길 17,128.982953,35.174448
1499,노인회관(노인회지원)(노인복지관),부산광역시 사상구 사상로319번길 6,128.983458,35.17357
1500,덕암경로당,부산광역시 사상구 백양대로762번길 17 (덕포동),128.9895827,35.1749199
1501,부산광역시이동(플랫폼)노동자지원센터(사상),부산광역시 사상구 사상로 208-1,128.984272,35.163679
1502,괘내마을행복센터,부산광역시 사상구 백양대로646번나길 22,128.9891837,35.1636239
1503,늘푸른사상새마을금고괘법동지점,부산광역시 사상구 사상로 230,128.9832554,35.1655012
1504,괘내경로당,부산광역시 사상구 백양대로646번나길 22,128.9892138,35.1635983
1505,창날경로당,부산광역시 사상구 광장로87번길 30,128.9855403,35.163899
1506,괘법동주민센터,부산광역시 사상구 광장로97번길 6,128.987127,35.163751
1507,한국건강관리협회부산광역시서부지부,부산광역시 사상구 학감대로 230 (한국건강관리협회 부산광역시 서부지부),128.990431,35.151326
1508,사상근린공원,부산광역시 사상구 감전동 41,128.9936292,35.1593631
1509,감전새마을금고본점,부산광역시 사상구 새벽시장로 57,128.9799522,35.1554183
1510,백양새마을금고감전시장지점,부산광역시 사상구 새벽시장로103번길 49,128.9854574,35.156555
1511,백양새마을금고본점,부산광역시 사상구 사상로 144 (감전동),128.9879245,35.1590238
1512,감전동주민센터,부산광역시 사상구 새벽시장로56번길 20,128.979429,35.154303
1513,감전중앙경로당,부산광역시 사상구 새벽로168번길 51-14 (감전동),128.9862996,35.1561308
1514,감전본동경로당,부산광역시 사상구 백양대로561번길 30 (감전동),128.9919573,35.1568216
1515,효성경로당,부산광역시 사상구 사상로 130-3,128.9890259,35.1581303
1516,백양낙조전망대,부산광역시 사상구 백양대로 499,128.997052,35.154249
1517,백양경로당,부산광역시 사상구 백양대로500번길 21 (주례동),128.9983122,35.1554428
1518,양지1공원,부산광역시 사상구 양지로42번길 80-20,129.0030187,35.1551002
1519,주례백양공원,부산광역시 사상구 백양대로500번길 21,128.998053,35.1553717
1520,양지2공원,부산광역시 사상구 양지로 18,129.0044905,35.1539837
1521,창신공원,부산광역시 사상구 양지로24번길 46  (주례동 창신공원 공중화장실),129.0046468,35.1558651
1522,부산주례새마을금고본점,부산광역시 사상구 사상로 19,128.9979434,35.1510857
1523,사상구종합사회복지관,부산광역시 사상구 백양대로 527,128.9946925,35.1554075
1524,부산주례새마을금고1동지점,부산광역시 사상구 백양대로 458 (주례동),129.001683,35.1529612
1525,양지마을경로당,부산광역시 사상구 양지로42번길 80-20,129.0033532,35.155146
1526,양백경로당,부산광역시 사상구 양지로 18,129.00444,35.1540764
1527,주례1동주민센터,부산광역시 사상구 주례동 1296,129.0011054,35.1513632
1528,온골마을행복센터,부산광역시 사상구 백양대로445번길 124-5,128.997055,35.153394
1529,진사경로당,부산광역시 사상구 진사로36번길 43-1 (주례동),129.0143663,35.1468563
1530,주례2동새마을금고본점,부산광역시 사상구 가야대로366번길 8 (주례동),129.0125531,35.1507177
1531,주례2동새마을금고신주례지점,부산광역시 사상구 백양대로 370 (주례동),129.0113702,35.1529641
1532,냉정어울림센터,부산광역시 사상구 진사로36번길 46 (주례동),129.0140307,35.1471081
1533,주례2동주민센터,부산광역시 사상구 주례로10번길 15 (주례동),129.0103993,35.1500978
1534,희망경로당,부산광역시 사상구 주감로 257,129.0139205,35.1520823
1535,학송경로당,부산광역시 사상구 진사로28번길 26 (주례동),129.0146425,35.149067
1536,주례열린도서관,부산광역시 사상구 주례로 110  (주례동),129.0045708,35.1467269
1537,부산주례새마을금고3동지점,부산광역시 사상구 가야대로 290 (주례동),129.0043956,35.1501855
1538,엄광경로당,부산광역시 사상구 주례로 138-3,129.001321,35.1461973
1539,주례3동주민센터,부산광역시 사상구 냉정로 10,129.001404,35.147345
1540,구학공원(승학공원),부산광역시 사상구 학감대로49번길 54-16 (학장동),128.9918545,35.1358765
1541,구덕공원,부산광역시 사상구 학장동 168-6,128.990576,35.1395635
1542,학장종합사회복지관,부산광역시 사상구 학감대로49번길 28-70,128.9897687,35.1386083
1543,승학새마을금고으뜸지점,부산광역시 사상구 대동로 152 (학장동),128.9835629,35.1409279
1544,승학새마을금고새밭지점,부산광역시 사상구 대동로 102 (학장동),128.9789987,35.1385481
1545,새밭행복센터,부산광역시 사상구 대동로159번길 107 (학장동),128.9786017,35.1395527
1546,학장동주민센터,부산광역시 사상구 학감대로147번길 11,128.987307,35.14409
1547,붉은디경로당,부산광역시 사상구 학장로236번길 9 (학장동),128.9924446,35.1445271
1548,새밭경로당,부산광역시 사상구 대동로159번길 109 (학장동),128.9785507,35.139465
1549,사상구노인복지관,부산광역시 사상구 가야대로196번길 51,128.994841,35.147309
1550,엄궁통통,부산광역시 사상구 엄궁남로 20,128.970078,35.125183
1551,절골공원,부산광역시 사상구 엄궁로 146  (엄궁동 절골공원 공중화장실),128.9798865,35.128134
1552,승학새마을금고본점,부산광역시 사상구 낙동대로 790 (엄궁동),128.9724022,35.1310288
1553,지불경로당,부산광역시 사상구 대동로 27-5,128.973586,35.133645
1554,엄궁동주민센터,부산광역시 사상구 엄궁북로 15 (엄궁동),128.9722154,35.1286772
1555,동부4여자경로당,부산광역시 기장군 기장읍 차성동로102번길 19 (동부2리노인정),129.21811,35.246902
1556,동부4남자경로당,부산광역시 기장군 기장읍 차성동로102번길 19 (동부2리노인정),129.21811,35.246902
1557,기장군노인복지관,부산광역시 기장군 기장읍 대청로22번길 61 (기장군노인복지회관),129.212568,35.23511
1558,기장읍대변멸치테마광장,부산광역시 기장군 기장읍 대변리 444-80,129.229296,35.224635
1559,기장읍백두공원,부산광역시 기장군 기장읍 대라리 1004-1,129.2108864,35.2407234
1560,무양마을쉼터,부산광역시 기장군 기장읍 무양2길 33,129.2252935,35.2268584
1561,기장읍동부산뜨란채아파트관리동,부산광역시 기장군 기장읍 기장대로 67 (동부산 동원로얄듀크),129.2056856,35.2033485
1562,기장읍교리주공아파트107동정자,부산광역시 기장군 기장읍 차성로397번길 7,129.2135942,35.2548646
1563,동부산뜨란채아파트205동,부산광역시 기장군 기장읍 기장대로 67 (동부산 동원로얄듀크),129.2058223,35.2026428
1564,기장읍소정1마을쉼터,부산광역시 기장군 기장읍 내리 785,129.2052846,35.2014251
1565,기장읍교리주공아파트102동단지내파고라,부산광역시 기장군 기장읍 차성로397번길 7,129.212488,35.253417
1566,기장읍은하수공원,부산광역시 기장군 기장읍 대라리 245-1,129.209868,35.238884
1567,남산공원,부산광역시 기장군 기장읍 서부리 403,129.210248,35.250611
1568,교리주공경로당,부산광역시 기장군 기장읍차성로397번길 7,129.2129652,35.254387
1569,휴먼시아1단지남자경로당,부산광역시 기장군 기장읍소정안길 68,129.205722,35.2077177
1570,석산경로당,부산광역시 기장군 기장읍 석산1길 15 ,129.2100629,35.205595
1571,덕발(청강)여자경로당,부산광역시 기장군 기장읍청강로 6,129.217675,35.233535
1572,동서마을남자경로당,부산광역시 기장군 기장읍동서길 84-14,129.200245,35.258326
1573,오신경로당,부산광역시 기장군 기장읍 내리1길 63 ,129.2053047,35.210401
1574,소정1여자경로당,부산광역시 기장군 기장읍소정안길 4-6,129.206174,35.202232
1575,양경경로당,부산광역시 기장군 기장읍당사로1길 35,129.209209,35.183412
1576,서부주공여자경로당,부산광역시 기장군 기장읍차성서로 123,129.209559,35.243964
1577,휴먼시아1단지여자경로당,부산광역시 기장군 기장읍소정안길 68,129.205244,35.206889
1578,공수남자경로당,부산광역시 기장군 기장읍 공수1길 18 ,129.211742,35.1834502
1579,공수여자경로당,부산광역시 기장군 기장읍 공수1길 18 ,129.2117447,35.1834392
1580,덕발1마을회관,부산광역시 기장군 기장읍대청로71번길 24,129.21887,35.238494
1581,덕발(청강)남자경로당,부산광역시 기장군 기장읍청강로 6,129.217675,35.233535
1582,동서마을여자경로당,부산광역시 기장군 기장읍동서길 84-14,129.200245,35.258326
1583,내동경로당,부산광역시 기장군 기장읍내리길 146-39,129.200255,35.218144
1584,서부주공남자경로당,부산광역시 기장군 기장읍차성서로 123,129.209559,35.243964
1585,내리휴먼시아작은도서관,부산광역시 기장군 기장읍 소정안길 68 (내리휴먼시아),129.2052457,35.2066908
1586,대라다목적도서관,부산광역시 기장군 기장읍차성서로 86,129.2105674,35.2407955
1587,사라1남자경로당,부산광역시 기장군 기장읍차성로249번길 31,129.211689,35.239337
1588,사라1여자경로당,부산광역시 기장군 기장읍차성로249번길 31,129.211689,35.239337
1589,기장도서관,부산광역시 기장군 기장읍 차성동로126번길 13-5 ,129.2173639,35.2495838
1590,당사경로당,부산광역시 기장군 기장읍당사로8길 13,129.2099042,35.1878929
1591,이진스카이빌경로당,부산광역시 기장군 기장읍차성서로 158-12,129.2115447,35.2472026
1592,동암마을회관,부산광역시 기장군 기장읍 동암3길 10,129.2236528,35.1961355
1593,무곡마을회관,부산광역시 기장군 기장읍 무곡길 4 (무곡회관),129.21182,35.227222
1594,월내2여자경로당,부산광역시 기장군 장안읍 월내해안길 81 (월내문화원),129.278121,35.326215
1595,임랑마을회관,부산광역시 기장군 장안읍 임랑효덕길 7-22 ,129.26,35.3168
1596,길천경로당정자,부산광역시 기장군 장안읍 길천리 182,129.286899,35.327717
1597,길천마을회관정자,부산광역시 기장군 장안읍 길천1길 35-2,129.286386,35.328004
1598,정자,부산광역시 기장군 장안읍 길천리 194-1,129.2821929,35.327757
1599,좌천제2남자경로당,부산광역시 기장군 장안읍 좌천4길  9-9 좌천마을회관,129.2417773,35.3120019
1600,좌동남자경로당,부산광역시 기장군 장안읍 좌동2길 4 ,129.2418632,35.3188983
1601,덕산경로당,부산광역시 기장군 장안읍 덕산1길  10  덕산마을회관,129.240093,35.3261954
1602,선암경로당,부산광역시 기장군 장안읍 선암길 76 ,129.2299408,35.3313939
1603,내덕여자경로당,부산광역시 기장군 장안읍 내덕길 221 ,129.2183644,35.3322539
1604,용소남자경로당,부산광역시 기장군 장안읍 용소길  48  용소마을회관,129.2458425,35.3439651
1605,하근남자경로당,부산광역시 기장군 장안읍 하근1길 3 ,129.2548773,35.3466443
1606,기룡남자경로당,부산광역시 기장군 장안읍 기룡1길  35  기룡마을회관,129.2505789,35.3558278
1607,상장안남자경로당,부산광역시 기장군 장안읍 상장안3길 2-7 ,129.2459133,35.3702667
1608,신리(장안)경로당,부산광역시 기장군 장안읍신리길 17-34,129.267772,35.356254
1609,시장마을여자경로당,부산광역시 기장군 장안읍 장곡길 177 ,129.2433974,35.3087976
1610,하장안여자경로당,부산광역시 기장군 장안읍하장안1길 4,129.249725,35.363166
1611,반룡경로당,부산광역시 기장군 장안읍반룡2길 1,129.26373,35.339045
1612,대명경로당,부산광역시 기장군 장안읍협동로 104,129.250637,35.376659
1613,신명경로당,부산광역시 기장군 장안읍 신명길 56-49 ,129.2613521,35.3840293
1614,도야경로당,부산광역시 기장군 장안읍 도야길  7-1 도야회관,129.2609913,35.3754087
1615,대룡남자경로당,부산광역시 기장군 장안읍 대룡1길  17  대룡마을회관,129.2644012,35.3711251
1616,판곡경로당,부산광역시 기장군 장안읍 판곡길  32  판곡회관노인정,129.2674541,35.3612324
1617,개천경로당,부산광역시 기장군 장안읍 오리길 285 ,129.277837,35.353238
1618,고무경로당,부산광역시 기장군 장안읍 고무마을길 29-9,129.263713,35.348571
1619,길천남자경로당,부산광역시 기장군 장안읍 길천2길 26 (노인정),129.282072,35.327828
1620,월내남자경로당,부산광역시 기장군 장안읍 월내해안길 107-29 ,129.2801,35.3273
1621,임랑남자경로당,부산광역시 기장군 장안읍 임랑2길 1-6 ,129.2619,35.3177
1622,구기경로당,부산광역시 기장군 장안읍구기길 37,129.266257,35.333716
1623,좌천제2여자경로당,부산광역시 기장군 장안읍 좌천4길 46-2 ,129.2425,35.3134
1624,좌동여자경로당,부산광역시 기장군 장안읍 좌동2길 4 ,129.2418686,35.3188983
1625,내덕남자경로당,부산광역시 기장군 장안읍 내덕길 221 ,129.2183,35.3323
1626,용소여자경로당,부산광역시 기장군 장안읍 용소길 48,129.2458385,35.3439707
1627,하근여자경로당,부산광역시 기장군 장안읍 하근1길 3 ,129.2548853,35.3466464
1628,기룡여자경로당,부산광역시 기장군 장안읍 기룡1길 35,129.2505985,35.3558212
1629,상장안여자경로당,부산광역시 기장군 장안읍 상장안3길 2-7 ,129.245916,35.3702667
1630,길천여자경로당,부산광역시 기장군 장안읍 길천2길 26 (노인정),129.282067,35.327794
1631,임랑여자경로당,부산광역시 기장군 장안읍 임랑2길 1-6 ,129.2619,35.3177
1632,월내여자경로당,부산광역시 기장군 장안읍 월내해안길 107-29 ,129.2801,35.3273
1633,대룡여자경로당,부산광역시 기장군 장안읍 대룡1길 17,129.264458,35.3711395
1634,시장마을남자경로당,부산광역시 기장군 장안읍 장곡길 173-1 ,129.2439821,35.3088151
1635,좌천마을제1남자경로당,부산광역시 기장군 장안읍 좌천4길 46-2 ,129.2425,35.3134
1636,좌천마을제1여자경로당,부산광역시 기장군 장안읍 좌천4길 46-2 ,129.2425,35.3134
1637,대룡상상작은도서관,부산광역시 기장군 장안읍 대룡1길 17 ,129.2645654,35.3711941
1638,하장안남자경로당,부산광역시 기장군 장안읍하장안길 12-2,129.2495712,35.3627253
1639,기장장애인복지관,부산광역시 기장군 정관읍 병산로 42-15 (기장장애인복지관),129.173479,35.336589
1640,정관노인복지관,부산광역시 기장군 정관읍 정관중앙로 83-14,129.178877,35.324815
1641,강변독점마을회관,부산광역시 기장군 정관읍 정관로 744-43,129.194429,35.321619
1642,기장정관읍행정복지센터,부산광역시 기장군 정관읍 용수로 4,129.1797781,35.3258482
1643,중앙공원,부산광역시 기장군 정관읍 매학리 742,129.180838,35.322442
1644,죽향공원,부산광역시 기장군 정관읍 모전리 756,129.1697415,35.3328141
1645,어울공원,부산광역시 기장군 정관읍 용수리 1290-3,129.1800253,35.3275138
1646,휴먼시아2단지여자경로당,부산광역시 기장군 정관읍정관2로 24,129.1640094,35.3318078
1647,롯데캐슬2차남자경로당,부산광역시 기장군 정관읍정관3로 23,129.1655845,35.3294907
1648,신동아파말리에여자경로당,부산광역시 기장군 정관읍정관5로 75,129.1758975,35.3258129
1649,가화만사성더테라스2차남자경로당,부산광역시 기장군 정관읍구연방곡로 106,129.1890542,35.3238266
1650,롯데캐슬2차여자경로당,부산광역시 기장군 정관읍정관3로 51,129.1691511,35.3307904
